COD_IMOVEL,NUM_AREA,COD_ESTADO,NOM_MUNICI,NUM_MODULO,TIPO_IMOVE,SITUACAO,CONDICAO_I
PA-1503804-108F9E67CA0244198F6456F01757F2D2,214.7713000000,PA,Jacundá,3.0682000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-D67CBA373DF9432FAA3087197F5FE09F,172.0415000000,PA,Jacundá,2.4577000000,IRU,AT,Aguardando análise
PA-1503804-00617BA1FC644CD0923F55C24BC72331,23.7805000000,PA,Jacundá,0.3397000000,IRU,AT,Aguardando análise
PA-1503804-617833A4E0994E6B9865C6EBC72ADD7E,209.6952000000,PA,Jacundá,2.9956000000,IRU,AT,Aguardando análise
PA-1503804-9138B8E089634664AB79934703C8D161,51.6028000000,PA,Jacundá,0.7372000000,IRU,AT,Aguardando análise
PA-1503804-09495172A767477ABB9CEC04104FC4DD,97.1072000000,PA,Jacundá,1.3872000000,IRU,AT,Aguardando análise
PA-1503804-09BB1903E1BF430CB3871D1411F85D4E,19.5694000000,PA,Jacundá,0.2796000000,IRU,AT,Aguardando análise
PA-1503804-7617DF2767184D738AF7A9FCDB17A159,171.8314000000,PA,Jacundá,2.4547000000,IRU,AT,Aguardando análise
PA-1503804-0AB2C0E493C944C7B73C30F1EDDB4CAD,194.0199000000,PA,Jacundá,2.7717000000,IRU,AT,Aguardando análise
PA-1503804-6657FA2390C440DC87B1A2094A6C956D,47.0772000000,PA,Jacundá,0.6725000000,IRU,AT,Aguardando análise
PA-1503804-DC561BA8D04C423CBFE15FEEAC17ECC5,245.1435000000,PA,Jacundá,3.5021000000,IRU,AT,Aguardando análise
PA-1503804-5C2C9FE1551C4845859B8A1355ADC8B4,53.9771000000,PA,Jacundá,0.7711000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-10B823E3824E45B5923F144B0CA9A2BB,267.9729000000,PA,Jacundá,3.8282000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-12F7492A94224209BB6614288DD7E4FA,229.1959000000,PA,Jacundá,3.2742000000,IRU,AT,Aguardando análise
PA-1503804-979C6E61F4134FB3902ACCE88E16A719,49.7546000000,PA,Jacundá,0.7108000000,IRU,AT,Aguardando análise
PA-1503804-C9B4D09728B443E3BEF0DF24F98E8569,49.6474000000,PA,Jacundá,0.7092000000,IRU,AT,Aguardando análise
PA-1503804-A4AFD0F0FACB4C43B1DD7D97089AEEC0,103.0487000000,PA,Jacundá,1.4721000000,IRU,AT,Aguardando análise
PA-1503804-3E157DC4C3B548B8A351F5F8A29F0B97,59.2793000000,PA,Jacundá,0.8468000000,IRU,AT,Aguardando análise
PA-1503804-134DC5F856AD4DE9995EFAB8686C7203,53.4319000000,PA,Jacundá,0.7633000000,IRU,AT,Aguardando análise
PA-1503804-E792DCD68EA94D47B83EE5BBCE4D47B1,113.3692000000,PA,Jacundá,1.6196000000,IRU,AT,Aguardando análise
PA-1503804-869F4075539A4D1E91728F0543EF6488,31.0757000000,PA,Jacundá,0.4439000000,IRU,AT,Aguardando análise
PA-1503804-7462395F47F1436D8B25A3B6C5BC944D,105.1078000000,PA,Jacundá,1.5015000000,IRU,AT,Aguardando análise
PA-1503804-5AEB1F65DBA34527BF4E1C5BC21981C3,17.3747000000,PA,Jacundá,0.2482000000,IRU,AT,Aguardando análise
PA-1503804-CD0308A2E2CE4E3197E60DE6ABAEBEC3,111.2631000000,PA,Jacundá,1.5895000000,IRU,AT,Aguardando análise
PA-1503804-6A40C487339847F58C489F207B082FE5,67.4660000000,PA,Jacundá,0.9638000000,IRU,AT,Aguardando análise
PA-1503804-5DBF9BCA3F914C8980BD7156E43019C8,37.3807000000,PA,Jacundá,0.5340000000,IRU,AT,Aguardando análise
PA-1503804-1D8DF97077734D7987BE25B5259BAF26,332.8881000000,PA,Jacundá,4.7555000000,IRU,AT,Aguardando análise
PA-1503804-6872370E896E4BAFBD291FEA709B82F0,125.1942000000,PA,Jacundá,1.7885000000,IRU,AT,Aguardando análise
PA-1503804-94819401159F4C83BF773271B8D74EA7,97.4906000000,PA,Jacundá,1.3927000000,IRU,AT,Aguardando análise
PA-1503804-251724E6923F486CB3AA833804F87D16,206.3749000000,PA,Jacundá,2.9482000000,IRU,AT,Aguardando análise
PA-1503804-1B085652223D4925955BFDAA91AF9FEB,4.0550000000,PA,Jacundá,0.0579000000,IRU,AT,Aguardando análise
PA-1503804-D54C2F573E624A61878F0CC3A96C4470,306.9955000000,PA,Jacundá,4.3856000000,IRU,AT,Aguardando análise
PA-1503804-DA5E0BBC21BD4935AC11B596306CCC30,190.1069000000,PA,Jacundá,2.7158000000,IRU,AT,Aguardando análise
PA-1503804-81B35022B10A41168C24F1FC0BD7427A,53.4111000000,PA,Jacundá,0.7630000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-38188D489CFE4DE6B62D975DFC70C937,179.5606000000,PA,Jacundá,2.5652000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-FB2100FD673347C6AB9792683BFD025E,321.3193000000,PA,Jacundá,4.5903000000,IRU,AT,Aguardando análise
PA-1503804-F61C728CAFB14C00857AD9A56C37447D,81.7966000000,PA,Jacundá,1.1685000000,IRU,AT,Aguardando análise
PA-1503804-11F91EA320DC4CFFB55C108CFA510DF8,275.4430000000,PA,Jacundá,3.9349000000,IRU,AT,Aguardando análise
PA-1503804-7EE009DA255C49CC9155CAC7D916C6AD,69.6256000000,PA,Jacundá,0.9947000000,IRU,AT,Aguardando análise
PA-1503804-EA48E2BEFDF5456595FCD66CE1D58FD8,271.8402000000,PA,Jacundá,3.8834000000,IRU,AT,Aguardando análise
PA-1503804-E852A86C568A4B9183BFEF90AA6B3BDD,41.9242000000,PA,Jacundá,0.5989000000,IRU,AT,Aguardando análise
PA-1503804-CAFD5F0FB1D94801B4C7638215D8B790,101.3465000000,PA,Jacundá,1.4478000000,IRU,AT,Aguardando análise
PA-1503804-D8F3AB2BFDDA41EB8D967CE76CCC1A17,26.2287000000,PA,Jacundá,0.3747000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-3EBD0A16D8504B12B88B94BC20E6A2CA,51.3858000000,PA,Jacundá,0.7341000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-9E772844DA7043D7A0AFBF741FDCF427,58.1621000000,PA,Jacundá,0.8309000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-5B634CCF10164C9FA66B01F93E4C1125,31.6608000000,PA,Jacundá,0.4523000000,IRU,AT,Aguardando análise
PA-1503804-2998B13766494D2492E4E1BBF9F5913F,49.0752000000,PA,Jacundá,0.7011000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-28359E11B3AE4E24BC09ED49E1386E08,38.4959000000,PA,Jacundá,0.5499000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-319F061A270345859AACB19C907DEECB,30.8316000000,PA,Jacundá,0.4405000000,IRU,AT,Aguardando análise
PA-1503804-8A548F0B351442FBB06466BA4DDE1503,38.5744000000,PA,Jacundá,0.5511000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-F0FB5D535FE94C38933718EB7C7BA176,25.4573000000,PA,Jacundá,0.3637000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-241349CBB0E140D3B275AAB25D6F5BDC,387.6795000000,PA,Jacundá,5.5383000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-CCFECC660C494F9CBC220A29DB89988E,83.6219000000,PA,Jacundá,1.1946000000,IRU,AT,Aguardando análise
PA-1503804-00C50D18E7C549A697CFE4D41928DACE,7.2758000000,PA,Jacundá,0.1039000000,IRU,AT,Aguardando análise
PA-1503804-5AF93E64872A4679A0250002AAF3FE7B,154.3270000000,PA,Jacundá,2.2047000000,IRU,AT,Aguardando análise
PA-1503804-4C8C6EF537514EB7BE3BB4AA8A8D8F88,118.4320000000,PA,Jacundá,1.6919000000,IRU,AT,Aguardando análise
PA-1503804-4B44285304534BC99EA2DA41E148FAF9,9.8768000000,PA,Jacundá,0.1411000000,IRU,AT,Aguardando análise
PA-1503804-85BBFCF463E641868318CB530970FF34,4.8476000000,PA,Jacundá,0.0693000000,IRU,AT,Aguardando análise
PA-1503804-D5A141562AA44CC99493443EF3F85D3A,137.6088000000,PA,Jacundá,1.9658000000,IRU,AT,Aguardando análise
PA-1503804-655A3D92ACD145FAA562D4C7009D8C8B,22.5736000000,PA,Jacundá,0.3225000000,IRU,AT,Aguardando análise
PA-1503804-F5EA035010BD44818CBB36BEED87B588,160.3669000000,PA,Jacundá,2.2910000000,IRU,AT,Aguardando análise
PA-1503804-7E9A7471B1A94C4BACBA3452A29A0604,42.7885000000,PA,Jacundá,0.6113000000,IRU,AT,Aguardando análise
PA-1503804-C58165BE3A4443A1A36C9E578FCDA553,80.6730000000,PA,Jacundá,1.1525000000,IRU,AT,Aguardando análise
PA-1503804-E4C7291E114D4EBD93BB7FE1E80874BB,50.6067000000,PA,Jacundá,0.7230000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-7B7403DAF13A4DF6AECD815912DA27A4,810.2423000000,PA,Jacundá,11.5749000000,IRU,AT,Aguardando análise
PA-1503804-8CC88092D4D143E4821EA6E1272DF847,29.1639000000,PA,Jacundá,0.4166000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-29603E7D213D498590A1B2326457980D,36.0228000000,PA,Jacundá,0.5146000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-8F03E77CB4304D39A6FAAC364659D036,1356.3153000000,PA,Jacundá,19.3759000000,IRU,AT,Aguardando análise
PA-1503804-171E5385B73540F2AEF43B8D07C495CA,97.2601000000,PA,Jacundá,1.3894000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-A574F9BFD9DF4853B5D427552439AF7E,691.5246000000,PA,Jacundá,9.8789000000,IRU,AT,Aguardando análise
PA-1503804-1319C78A88864D8496C96D8CE2B76ACD,1354.3285000000,PA,Jacundá,19.3476000000,IRU,AT,Aguardando análise
PA-1503804-95B29B0D91594A24AD611D9E53EA3FBB,85.0886000000,PA,Jacundá,1.2156000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-410E5AD6B2CE456EA0F612854B529325,95.2875000000,PA,Jacundá,1.3612000000,IRU,AT,Aguardando análise
PA-1503804-017141E0866A4D4AADB458FF395E8DF2,304.2765000000,PA,Jacundá,4.3468000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-D50DB56C89174EFFBA6C9A9C9C4AF153,50.5751000000,PA,Jacundá,0.7225000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-B2DB13ACA94D47F58592EC6B4A8387C2,40.5337000000,PA,Jacundá,0.5791000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-A5C65E4446A24BEA8FA2E9771C52EE10,41.5823000000,PA,Jacundá,0.5940000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-4841A76523ED450292D49293DB744566,30.0698000000,PA,Jacundá,0.4296000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-ED5E716D6F924934B4BD3AE591B920C5,44.2030000000,PA,Jacundá,0.6315000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-600A196DC5A24380A2EC2F5FBF415D25,37.9056000000,PA,Jacundá,0.5415000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-D49FF6179BAD4AC0B71AFF8587871C9F,54.9608000000,PA,Jacundá,0.7852000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-F23024FEECBE4007A77365D83373415C,50.0434000000,PA,Jacundá,0.7149000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-479EBE578E3341B4AA07A2088890022F,34.1578000000,PA,Jacundá,0.4880000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-6148EAB558694B2886939B6DC44FA53D,357.7883000000,PA,Jacundá,5.1113000000,IRU,AT,Aguardando análise
PA-1503804-74F3DDAF61994840A8B0AE6BA8206B12,39.8277000000,PA,Jacundá,0.5690000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-895220EDCB4240ED95F3AA26F3D778C7,42.1840000000,PA,Jacundá,0.6026000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-A77BC28FCA994227B3C87682194D40EA,31.4136000000,PA,Jacundá,0.4488000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-CBDA32D22D444A838DBE735B223BAF53,50.0021000000,PA,Jacundá,0.7143000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-FAA827467406489891B763A580917AD2,41.2813000000,PA,Jacundá,0.5897000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-031E03C6A2464659B0B3784BEA73800F,58.1661000000,PA,Jacundá,0.8309000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-4BB1A32F909941E9895433BB276F5318,52.2727000000,PA,Jacundá,0.7468000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-E3044A14E27F496597A1F4F027A4D198,212.3142000000,PA,Jacundá,3.0331000000,IRU,AT,Aguardando análise
PA-1503804-796113A84FB1451EA46F5772CEB1DF5F,53.7186315586,PA,Jacundá,0.7674000000,IRU,AT,Aguardando analise
PA-1503804-5DF6C93CFFF8487FB556C7B47394ED1F,0.0695727235,PA,Jacundá,0.0010000000,IRU,PE,Aguardando analise
PA-1503804-A9B0A1B8B66B4A628FDD21BB4EE518B6,270.8923234686,PA,Jacundá,3.8699000000,IRU,AT,Aguardando analise
PA-1503804-70E4B1369D984937A384518AED73DDD6,71.8603543471,PA,Jacundá,1.0266000000,IRU,AT,Aguardando analise
PA-1503804-69BEED9A0F2D4165A505A00BE1B09A9A,100.1808434605,PA,Jacundá,1.4312000000,IRU,AT,Aguardando analise
PA-1503804-2ABA819C01254218842A794D6AFCF3E5,0.7552783594,PA,Jacundá,0.0108000000,IRU,PE,Aguardando analise
PA-1503804-CB36A5E7C8164C278461A65842BB6D70,0.8137162052,PA,Jacundá,0.0116000000,IRU,PE,Aguardando analise
PA-1503804-A6E7A8C028124F8FA53C5B5B4FAE73D3,31.9691122809,PA,Jacundá,0.4624000000,IRU,AT,Aguardando analise
PA-1503804-0FF0279E1A6D434E9A84DC9D1F365BFC,100.1768672668,PA,Jacundá,1.4311000000,IRU,AT,Aguardando analise
PA-1503804-C7678365CF6544BDB69A38789191561B,11595.6571904793,PA,Jacundá,0.3992000000,AST,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-B04EFB020B404920A495ECC6EC7DA8DC,50.0069000000,PA,Jacundá,0.7144000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-3914A0404558475B9CF5765D57B69566,24.1560000000,PA,Jacundá,0.3451000000,IRU,AT,Aguardando analise
PA-1503804-DF79DC67529B423BA10061017D97E612,52.1197000000,PA,Jacundá,0.7446000000,IRU,AT,Aguardando analise
PA-1503804-62031EF739764783AE79AF8584723D85,115.9046000000,PA,Jacundá,1.6558000000,IRU,AT,Aguardando analise
PA-1503804-2FBA395BA4CC49089A88D0F01B5057F2,24.9304000000,PA,Jacundá,0.3561000000,IRU,AT,Aguardando analise
PA-1503804-52EBC02122A740F1B15D119CD511E96B,1049.2183000000,PA,Jacundá,14.9888000000,IRU,AT,Aguardando analise
PA-1503804-31DC248519CF44ED90F84AE1128B9E13,7.1122000000,PA,Jacundá,0.1016000000,IRU,AT,Aguardando analise
PA-1503804-4EFF9BB3C7C54B46896BECD5B631B9FD,28.8457000000,PA,Jacundá,0.4121000000,IRU,AT,Aguardando analise
PA-1503804-9ACED28AA9CB4E74AAEB99F8E0F3923C,85.4436374987,PA,Jacundá,1.2206000000,IRU,AT,Aguardando analise
PA-1503804-99418CEB376342DE984E4D70C30D7E38,41.7302606367,PA,Jacundá,0.5961000000,IRU,AT,Aguardando analise
PA-1503804-93F810F13D28499894446A625495164E,107.4332828903,PA,Jacundá,1.5348000000,IRU,AT,Aguardando analise
PA-1503804-A898E79C08BC4878AA3F375D94D9FAA5,11.8667179033,PA,Jacundá,0.1695000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-FF79AE9D0CC2417D812FBC9C2765DA29,27.1707447521,PA,Jacundá,0.3882000000,IRU,AT,Aguardando analise
PA-1503804-366A33FD59B24FFEB3D6571C0473FE6B,47.6294051744,PA,Jacundá,0.7193000000,IRU,AT,Aguardando analise
PA-1503804-0798BF3F963444B0AA1639C5B0D0C99E,19.7747300575,PA,Jacundá,0.2825000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-709731F84AC3454B9306CCFDF9F9AD18,239.8326446061,PA,Jacundá,3.4262000000,IRU,AT,Aguardando analise
PA-1503804-8C2D9F1D83DB4FDC8157B66EDCF1835B,34.4183418418,PA,Jacundá,0.4917000000,IRU,AT,Aguardando analise
PA-1503804-92B2772F3A544795A825B2A83BA5590F,136.8921296920,PA,Jacundá,1.9556000000,IRU,AT,Aguardando analise
PA-1503804-6A4B2DB9459C41D09B62693EDC8C4EF4,745.1799000000,PA,Jacundá,10.6454000000,IRU,CA,CANCELADO_POR_DECISAO_ADMINISTRATIVA
PA-1503804-B7E34EEDF539498DAF10C747B57D8A63,1061.5682000000,PA,Jacundá,15.1653000000,IRU,AT,Aguardando analise
PA-1503804-C083CD963BC94F74AD2056E62866AC8B,273.5116000000,PA,Jacundá,3.9073000000,IRU,AT,Aguardando analise
PA-1503804-0C97D1498D7F4EC383E9F71A9B56A4A4,56.5102000000,PA,Jacundá,0.8073000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-E4C3231C718749A7911E60EAE3BDDAE2,50.1775000000,PA,Jacundá,0.7168000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-C1382D5DD42742C28700FCDD3E42B7E0,50.0875000000,PA,Jacundá,0.7155000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-D33BE289E28F40D9A04C5FDF3C7121EE,50.0007000000,PA,Jacundá,0.7143000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-E1018107C7A741B4AE6C84043745E543,55.8107000000,PA,Jacundá,0.7973000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-B5F25C842A0C46BB8A01EAD5297BCEB0,23.3571000000,PA,Jacundá,0.3337000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-B9D5A13898A4425991E4CE74ED344905,142.1888000000,PA,Jacundá,2.0313000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-B381C52B131244219CF1B191CED58028,57.5150000000,PA,Jacundá,0.8216000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-9B9125EB20D041D5ABC4FFFD03D6C6B7,50.0007000000,PA,Jacundá,0.7143000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-C6151523160B4BFF815BCC27DD616F0E,71.9248000000,PA,Jacundá,1.0275000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-A201FC8942B84DBB95CE3F4C6E01E667,252.1145000000,PA,Jacundá,3.6016000000,IRU,AT,Aguardando analise
PA-1503804-6D2385B3BE25419397433665A06C5D92,404.7098000000,PA,Jacundá,5.7816000000,IRU,AT,Aguardando analise
PA-1503804-7254918983E940FBBE3A46DA6FB6B149,243.3957000000,PA,Jacundá,3.4771000000,IRU,AT,Aguardando analise
PA-1503804-1C03F4DD084D4D30BE6CB7E1D49C33AB,1448.8052000000,PA,Jacundá,20.6972000000,IRU,AT,Aguardando analise
PA-1503804-47B9CA9CEE48441F94AA563C728F022B,146.9067000000,PA,Jacundá,2.0987000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-9FE95DB8F515495C91F86B251FCC455B,633.1011000000,PA,Jacundá,9.0443000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-AEA8E2BDA53C4B59B796EF955A7A7985,87.0029000000,PA,Jacundá,1.2429000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-5A607546F9D846079C0C3703B810D0E6,531.9429000000,PA,Jacundá,7.5992000000,IRU,AT,Aguardando analise
PA-1503804-EAEAE3452DF4457B84A78FBCFD3BB5E9,35.4586000000,PA,Jacundá,0.5066000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-7F943EEE710340D783A82ABF1253D089,96.8909000000,PA,Jacundá,1.3842000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-0E7B2D7FDB164C7E8ED337C317F92071,43.9584049015,PA,Jacundá,0.6280000000,IRU,AT,Aguardando analise
PA-1503804-59DF8F97F7A844F3BA45AFA486D23690,117.7711629150,PA,Jacundá,1.6824000000,IRU,AT,Aguardando analise
PA-1503804-9994F66D648848B89D036B51599FC8D2,153.0228382080,PA,Jacundá,2.1860000000,IRU,AT,Aguardando analise
PA-1503804-BFAAA5063F3C4CE8A99744CD6E4822AE,933.7097000000,PA,Jacundá,13.3387000000,IRU,AT,Aguardando analise
PA-1503804-D8FA22C4E8E24FC4837048AC64147483,569.0446000000,PA,Jacundá,8.1292000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1503804-0D2025F998E74FAC9925F1418E5CC085,416.1699000000,PA,Jacundá,5.9453000000,IRU,AT,Aguardando analise
PA-1503804-89227CEDA74F4EFCBB5466FA25E09E4E,1944.4249000000,PA,Jacundá,27.7775000000,IRU,AT,Aguardando analise
PA-1503804-1C9AB268F42E4E809BA774CE9C90F549,49.9641000000,PA,Jacundá,0.7138000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
